FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2021-09-01,2021,9,BELGIUM,EB,408588.87845,12056,FALSE
2021-09-01,2021,9,BOSNIA AND HERZEGOVINA,LQ,10664.95485,873,FALSE
2021-09-01,2021,9,BULGARIA,LB,64868.1778,3823,FALSE
2021-09-01,2021,9,CANARY ISLANDS,GC,207295.58625,13620,FALSE
2021-09-01,2021,9,CROATIA,LD,64908.63515,6338,FALSE
2021-09-01,2021,9,CYPRUS,LC,88812.83290000001,3545,FALSE
2021-09-01,2021,9,CZECHIA,LK,62242.835399999996,5232,FALSE
2021-09-01,2021,9,DENMARK,EK,158420.71635,11452,TRUE
2021-09-01,2021,9,ESTONIA,EE,15383.38455,1526,FALSE
2021-09-01,2021,9,FINLAND,EF,92186.5481,5664,FALSE
2021-09-01,2021,9,FRANCE,LF,1169885.13965,67715,FALSE
2021-09-01,2021,9,GEORGIA,UG,38171.4988,1663,FALSE
2021-09-01,2021,9,GERMANY,ED,1725800.06765,72672,FALSE
2021-09-01,2021,9,GREECE,LG,511752.63915,31111,FALSE
2021-09-01,2021,9,HUNGARY,LH,54193.89675,3859,FALSE
2021-09-01,2021,9,ICELAND,BI,37547.37985,1870,FALSE
2021-09-01,2021,9,IRELAND,EI,152725.5478,7330,FALSE
2021-09-01,2021,9,ITALY,LI,821724.6207,60928,FALSE
2021-09-01,2021,9,KOSOVO,BK,12961.4121,916,FALSE
2021-09-01,2021,9,LATVIA,EV,30422.8367,2360,FALSE
2021-09-01,2021,9,LITHUANIA,EY,27033.73125,1960,FALSE
